"Subject" "Activity" "Variable" "Value"
28 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.595965103703704
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.396720714347826
28 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.662505819411765
29 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.997617389275362
29 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.995063049
29 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.991672052
29 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.628501115849057
29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.596578626041667
29 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.697454553061225
30 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.977821335571429
30 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.991750682096774
30 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.959242165084746
30 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.547621753230769
30 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.617578814032258
30 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.773974451846154
1 "LAYING" "tBodyAccMagSTD" -0.79514486386
1 "SITTING" "tBodyAccMagSTD" -0.927078418723404
1 "STANDING" "tBodyAccMagSTD" -0.981942928867925
1 "WALKING" "tBodyAccMagSTD" -0.219688645631579
1 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.0198843506265306
1 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.324970929245283
2 "LAYING" "tBodyAccMagSTD" -0.972873912916667
2 "SITTING" "tBodyAccMagSTD" -0.953081444130435
2 "STANDING" "tBodyAccMagSTD" -0.957874965
2 "WALKING" "tBodyAccMagSTD" -0.422544169322034
2 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.215586334889362
2 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.205977045295833
3 "LAYING" "tBodyAccMagSTD" -0.964218176451613
3 "SITTING" "tBodyAccMagSTD" -0.8703017
3 "STANDING" "tBodyAccMagSTD" -0.915143303606557
3 "WALKING" "tBodyAccMagSTD" -0.328428936551724
3 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.0411340078469388
3 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.333597432542373
4 "LAYING" "tBodyAccMagSTD" -0.931292216611111
4 "SITTING" "tBodyAccMagSTD" -0.9144078448
4 "STANDING" "tBodyAccMagSTD" -0.890976683392857
4 "WALKING" "tBodyAccMagSTD" -0.527679103166667
4 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.0819559041111111
4 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.212012300480769
5 "LAYING" "tBodyAccMagSTD" -0.958612786346154
5 "SITTING" "tBodyAccMagSTD" -0.920939027727273
5 "STANDING" "tBodyAccMagSTD" -0.87977380125
5 "WALKING" "tBodyAccMagSTD" -0.377178733392857
5 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.205422375957447
5 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.136736383765957
6 "LAYING" "tBodyAccMagSTD" -0.897326245964912
6 "SITTING" "tBodyAccMagSTD" -0.931572655636364
6 "STANDING" "tBodyAccMagSTD" -0.939310249649123
6 "WALKING" "tBodyAccMagSTD" -0.266734167368421
6 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.373611914166667
6 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.0791508842176471
7 "LAYING" "tBodyAccMagSTD" -0.907039513153846
7 "SITTING" "tBodyAccMagSTD" -0.881957619770833
7 "STANDING" "tBodyAccMagSTD" -0.933590156792453
7 "WALKING" "tBodyAccMagSTD" -0.198554708385965
7 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.214544028088723
7 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.33474460745098
8 "LAYING" "tBodyAccMagSTD" -0.91325033
8 "SITTING" "tBodyAccMagSTD" -0.929943615630435
8 "STANDING" "tBodyAccMagSTD" -0.937187185222222
8 "WALKING" "tBodyAccMagSTD" -0.1804072826
8 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.131337867236842
8 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.227200254219512
9 "LAYING" "tBodyAccMagSTD" -0.91512680016
9 "SITTING" "tBodyAccMagSTD" -0.8637564342
9 "STANDING" "tBodyAccMagSTD" -0.936105010444444
9 "WALKING" "tBodyAccMagSTD" -0.37942877
9 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.265120131365238
9 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.400222037142857
10 "LAYING" "tBodyAccMagSTD" -0.940301654482759
10 "SITTING" "tBodyAccMagSTD" -0.939669591481481
10 "STANDING" "tBodyAccMagSTD" -0.937264537954545
10 "WALKING" "tBodyAccMagSTD" -0.185602396067925
10 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.156998205421053
10 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.211537480214383
11 "LAYING" "tBodyAccMagSTD" -0.972891829473684
11 "SITTING" "tBodyAccMagSTD" -0.944581826415094
11 "STANDING" "tBodyAccMagSTD" -0.98030536893617
11 "WALKING" "tBodyAccMagSTD" -0.487735915084746
11 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.0507743652521739
11 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.289592148148148
12 "LAYING" "tBodyAccMagSTD" -0.936542686833333
12 "SITTING" "tBodyAccMagSTD" -0.947517100196078
12 "STANDING" "tBodyAccMagSTD" -0.935232945245902
12 "WALKING" "tBodyAccMagSTD" -0.23697286882
12 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.0972608274652174
12 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.285844036153846
13 "LAYING" "tBodyAccMagSTD" -0.947944746612903
13 "SITTING" "tBodyAccMagSTD" -0.937935738571429
13 "STANDING" "tBodyAccMagSTD" -0.968519673859649
13 "WALKING" "tBodyAccMagSTD" -0.292546377017544
13 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.0156098198829787
13 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.326339622181818
14 "LAYING" "tBodyAccMagSTD" -0.856593119215686
14 "SITTING" "tBodyAccMagSTD" -0.92549582962963
14 "STANDING" "tBodyAccMagSTD" -0.936735577166667
14 "WALKING" "tBodyAccMagSTD" -0.36380562779661
14 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.428405922622222
14 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.0197686685018519
15 "LAYING" "tBodyAccMagSTD" -0.943314107916667
15 "SITTING" "tBodyAccMagSTD" -0.93797790559322
15 "STANDING" "tBodyAccMagSTD" -0.948600432641509
15 "WALKING" "tBodyAccMagSTD" -0.323878324074074
15 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.353204008095238
15 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.136552217494583
16 "LAYING" "tBodyAccMagSTD" -0.957895927714286
16 "SITTING" "tBodyAccMagSTD" -0.941051236086957
16 "STANDING" "tBodyAccMagSTD" -0.95729449448718
16 "WALKING" "tBodyAccMagSTD" -0.47180926745098
16 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.119183740638298
16 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.334795080196078
17 "LAYING" "tBodyAccMagSTD" -0.948257993521127
17 "SITTING" "tBodyAccMagSTD" -0.96506519109375
17 "STANDING" "tBodyAccMagSTD" -0.975377309871795
17 "WALKING" "tBodyAccMagSTD" -0.461837866885246
17 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.0914076757326087
17 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.1028777303875
18 "LAYING" "tBodyAccMagSTD" -0.986464542615385
18 "SITTING" "tBodyAccMagSTD" -0.981595285964912
18 "STANDING" "tBodyAccMagSTD" -0.972285545479452
18 "WALKING" "tBodyAccMagSTD" -0.460346465357143
18 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.229934247036364
18 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.37184157
19 "LAYING" "tBodyAccMagSTD" -0.963193489036145
19 "SITTING" "tBodyAccMagSTD" -0.951755657260274
19 "STANDING" "tBodyAccMagSTD" -0.962549342465753
19 "WALKING" "tBodyAccMagSTD" -0.0993927171359615
19 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.413472376589744
19 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.177666828025
20 "LAYING" "tBodyAccMagSTD" -0.939489444558824
20 "SITTING" "tBodyAccMagSTD" -0.937764028181818
20 "STANDING" "tBodyAccMagSTD" -0.910672094794521
20 "WALKING" "tBodyAccMagSTD" -0.156930391921569
20 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.172636361444444
20 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.198269718823529
21 "LAYING" "tBodyAccMagSTD" -0.942186431444444
21 "SITTING" "tBodyAccMagSTD" -0.971994251294118
21 "STANDING" "tBodyAccMagSTD" -0.956919898202247
21 "WALKING" "tBodyAccMagSTD" -0.299709752173077
21 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.264341903711111
21 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.278474283829787
22 "LAYING" "tBodyAccMagSTD" -0.909407761152778
22 "SITTING" "tBodyAccMagSTD" -0.924336184035484
22 "STANDING" "tBodyAccMagSTD" -0.939866315079365
22 "WALKING" "tBodyAccMagSTD" -0.161591787478261
22 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.133267478527222
22 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.158757474833333
23 "LAYING" "tBodyAccMagSTD" -0.957871990555555
23 "SITTING" "tBodyAccMagSTD" -0.924963263235294
23 "STANDING" "tBodyAccMagSTD" -0.9516698575
23 "WALKING" "tBodyAccMagSTD" -0.209989354570847
23 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.230363964351852
23 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.271893714117647
24 "LAYING" "tBodyAccMagSTD" -0.969354834166667
24 "SITTING" "tBodyAccMagSTD" -0.963779683235294
24 "STANDING" "tBodyAccMagSTD" -0.94790101173913
24 "WALKING" "tBodyAccMagSTD" -0.48106401862069
24 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.0224839122854545
24 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.30685447
25 "LAYING" "tBodyAccMagSTD" -0.649254767945205
25 "SITTING" "tBodyAccMagSTD" -0.960003414461538
25 "STANDING" "tBodyAccMagSTD" -0.968075629324324
25 "WALKING" "tBodyAccMagSTD" -0.565601466081081
25 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.259465249913793
25 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.480006649846154
26 "LAYING" "tBodyAccMagSTD" -0.964355190394737
26 "SITTING" "tBodyAccMagSTD" -0.933602783410256
26 "STANDING" "tBodyAccMagSTD" -0.962697299189189
26 "WALKING" "tBodyAccMagSTD" -0.421848313898305
26 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.14700167906
26 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.1507071068
27 "LAYING" "tBodyAccMagSTD" -0.978920176216216
27 "SITTING" "tBodyAccMagSTD" -0.969526674714286
27 "STANDING" "tBodyAccMagSTD" -0.9663601145
27 "WALKING" "tBodyAccMagSTD" -0.407355787017544
27 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.121176277863636
27 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.37994878627451
28 "LAYING" "tBodyAccMagSTD" -0.9545740295
28 "SITTING" "tBodyAccMagSTD" -0.947782703333333
28 "STANDING" "tBodyAccMagSTD" -0.917658334177215
28 "WALKING" "tBodyAccMagSTD" -0.39269402
28 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.135465563932609
28 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.211928666470588
29 "LAYING" "tBodyAccMagSTD" -0.981572147681159
29 "SITTING" "tBodyAccMagSTD" -0.9692903165
29 "STANDING" "tBodyAccMagSTD" -0.981745712923077
29 "WALKING" "tBodyAccMagSTD" -0.262695063584906
29 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" 0.1344811501875
29 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.0414696051693878
30 "LAYING" "tBodyAccMagSTD" -0.960167907285714
30 "SITTING" "tBodyAccMagSTD" -0.942901466612903
30 "STANDING" "tBodyAccMagSTD" -0.916570441355932
30 "WALKING" "tBodyAccMagSTD" -0.359873411538462
30 "WALKING_DOWNSTAIRS" "tBodyAccMagSTD" -0.0135771208822581
30 "WALKING_UPSTAIRS" "tBodyAccMagSTD" -0.327410815861538
1 "LAYING" "tGravityAccMagSTD" -0.79514486386
1 "SITTING" "tGravityAccMagSTD" -0.927078418723404
1 "STANDING" "tGravityAccMagSTD" -0.981942928867925
1 "WALKING" "tGravityAccMagSTD" -0.219688645631579
1 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.0198843506265306
1 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.324970929245283
2 "LAYING" "tGravityAccMagSTD" -0.972873912916667
2 "SITTING" "tGravityAccMagSTD" -0.953081444130435
2 "STANDING" "tGravityAccMagSTD" -0.957874965
2 "WALKING" "tGravityAccMagSTD" -0.422544169322034
2 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.215586334889362
2 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.205977045295833
3 "LAYING" "tGravityAccMagSTD" -0.964218176451613
3 "SITTING" "tGravityAccMagSTD" -0.8703017
3 "STANDING" "tGravityAccMagSTD" -0.915143303606557
3 "WALKING" "tGravityAccMagSTD" -0.328428936551724
3 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.0411340078469388
3 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.333597432542373
4 "LAYING" "tGravityAccMagSTD" -0.931292216611111
4 "SITTING" "tGravityAccMagSTD" -0.9144078448
4 "STANDING" "tGravityAccMagSTD" -0.890976683392857
4 "WALKING" "tGravityAccMagSTD" -0.527679103166667
4 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.0819559041111111
4 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.212012300480769
5 "LAYING" "tGravityAccMagSTD" -0.958612786346154
5 "SITTING" "tGravityAccMagSTD" -0.920939027727273
5 "STANDING" "tGravityAccMagSTD" -0.87977380125
5 "WALKING" "tGravityAccMagSTD" -0.377178733392857
5 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.205422375957447
5 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.136736383765957
6 "LAYING" "tGravityAccMagSTD" -0.897326245964912
6 "SITTING" "tGravityAccMagSTD" -0.931572655636364
6 "STANDING" "tGravityAccMagSTD" -0.939310249649123
6 "WALKING" "tGravityAccMagSTD" -0.266734167368421
6 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.373611914166667
6 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.0791508842176471
7 "LAYING" "tGravityAccMagSTD" -0.907039513153846
7 "SITTING" "tGravityAccMagSTD" -0.881957619770833
7 "STANDING" "tGravityAccMagSTD" -0.933590156792453
7 "WALKING" "tGravityAccMagSTD" -0.198554708385965
7 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.214544028088723
7 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.33474460745098
8 "LAYING" "tGravityAccMagSTD" -0.91325033
8 "SITTING" "tGravityAccMagSTD" -0.929943615630435
8 "STANDING" "tGravityAccMagSTD" -0.937187185222222
8 "WALKING" "tGravityAccMagSTD" -0.1804072826
8 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.131337867236842
8 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.227200254219512
9 "LAYING" "tGravityAccMagSTD" -0.91512680016
9 "SITTING" "tGravityAccMagSTD" -0.8637564342
9 "STANDING" "tGravityAccMagSTD" -0.936105010444444
9 "WALKING" "tGravityAccMagSTD" -0.37942877
9 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.265120131365238
9 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.400222037142857
10 "LAYING" "tGravityAccMagSTD" -0.940301654482759
10 "SITTING" "tGravityAccMagSTD" -0.939669591481481
10 "STANDING" "tGravityAccMagSTD" -0.937264537954545
10 "WALKING" "tGravityAccMagSTD" -0.185602396067925
10 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.156998205421053
10 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.211537480214383
11 "LAYING" "tGravityAccMagSTD" -0.972891829473684
11 "SITTING" "tGravityAccMagSTD" -0.944581826415094
11 "STANDING" "tGravityAccMagSTD" -0.98030536893617
11 "WALKING" "tGravityAccMagSTD" -0.487735915084746
11 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.0507743652521739
11 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.289592148148148
12 "LAYING" "tGravityAccMagSTD" -0.936542686833333
12 "SITTING" "tGravityAccMagSTD" -0.947517100196078
12 "STANDING" "tGravityAccMagSTD" -0.935232945245902
12 "WALKING" "tGravityAccMagSTD" -0.23697286882
12 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.0972608274652174
12 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.285844036153846
13 "LAYING" "tGravityAccMagSTD" -0.947944746612903
13 "SITTING" "tGravityAccMagSTD" -0.937935738571429
13 "STANDING" "tGravityAccMagSTD" -0.968519673859649
13 "WALKING" "tGravityAccMagSTD" -0.292546377017544
13 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.0156098198829787
13 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.326339622181818
14 "LAYING" "tGravityAccMagSTD" -0.856593119215686
14 "SITTING" "tGravityAccMagSTD" -0.92549582962963
14 "STANDING" "tGravityAccMagSTD" -0.936735577166667
14 "WALKING" "tGravityAccMagSTD" -0.36380562779661
14 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.428405922622222
14 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.0197686685018519
15 "LAYING" "tGravityAccMagSTD" -0.943314107916667
15 "SITTING" "tGravityAccMagSTD" -0.93797790559322
15 "STANDING" "tGravityAccMagSTD" -0.948600432641509
15 "WALKING" "tGravityAccMagSTD" -0.323878324074074
15 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.353204008095238
15 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.136552217494583
16 "LAYING" "tGravityAccMagSTD" -0.957895927714286
16 "SITTING" "tGravityAccMagSTD" -0.941051236086957
16 "STANDING" "tGravityAccMagSTD" -0.95729449448718
16 "WALKING" "tGravityAccMagSTD" -0.47180926745098
16 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.119183740638298
16 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.334795080196078
17 "LAYING" "tGravityAccMagSTD" -0.948257993521127
17 "SITTING" "tGravityAccMagSTD" -0.96506519109375
17 "STANDING" "tGravityAccMagSTD" -0.975377309871795
17 "WALKING" "tGravityAccMagSTD" -0.461837866885246
17 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.0914076757326087
17 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.1028777303875
18 "LAYING" "tGravityAccMagSTD" -0.986464542615385
18 "SITTING" "tGravityAccMagSTD" -0.981595285964912
18 "STANDING" "tGravityAccMagSTD" -0.972285545479452
18 "WALKING" "tGravityAccMagSTD" -0.460346465357143
18 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.229934247036364
18 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.37184157
19 "LAYING" "tGravityAccMagSTD" -0.963193489036145
19 "SITTING" "tGravityAccMagSTD" -0.951755657260274
19 "STANDING" "tGravityAccMagSTD" -0.962549342465753
19 "WALKING" "tGravityAccMagSTD" -0.0993927171359615
19 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.413472376589744
19 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.177666828025
20 "LAYING" "tGravityAccMagSTD" -0.939489444558824
20 "SITTING" "tGravityAccMagSTD" -0.937764028181818
20 "STANDING" "tGravityAccMagSTD" -0.910672094794521
20 "WALKING" "tGravityAccMagSTD" -0.156930391921569
20 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.172636361444444
20 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.198269718823529
21 "LAYING" "tGravityAccMagSTD" -0.942186431444444
21 "SITTING" "tGravityAccMagSTD" -0.971994251294118
21 "STANDING" "tGravityAccMagSTD" -0.956919898202247
21 "WALKING" "tGravityAccMagSTD" -0.299709752173077
21 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.264341903711111
21 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.278474283829787
22 "LAYING" "tGravityAccMagSTD" -0.909407761152778
22 "SITTING" "tGravityAccMagSTD" -0.924336184035484
22 "STANDING" "tGravityAccMagSTD" -0.939866315079365
22 "WALKING" "tGravityAccMagSTD" -0.161591787478261
22 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.133267478527222
22 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.158757474833333
23 "LAYING" "tGravityAccMagSTD" -0.957871990555555
23 "SITTING" "tGravityAccMagSTD" -0.924963263235294
23 "STANDING" "tGravityAccMagSTD" -0.9516698575
23 "WALKING" "tGravityAccMagSTD" -0.209989354570847
23 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.230363964351852
23 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.271893714117647
24 "LAYING" "tGravityAccMagSTD" -0.969354834166667
24 "SITTING" "tGravityAccMagSTD" -0.963779683235294
24 "STANDING" "tGravityAccMagSTD" -0.94790101173913
24 "WALKING" "tGravityAccMagSTD" -0.48106401862069
24 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.0224839122854545
24 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.30685447
25 "LAYING" "tGravityAccMagSTD" -0.649254767945205
25 "SITTING" "tGravityAccMagSTD" -0.960003414461538
25 "STANDING" "tGravityAccMagSTD" -0.968075629324324
25 "WALKING" "tGravityAccMagSTD" -0.565601466081081
25 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.259465249913793
25 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.480006649846154
26 "LAYING" "tGravityAccMagSTD" -0.964355190394737
26 "SITTING" "tGravityAccMagSTD" -0.933602783410256
26 "STANDING" "tGravityAccMagSTD" -0.962697299189189
26 "WALKING" "tGravityAccMagSTD" -0.421848313898305
26 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.14700167906
26 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.1507071068
27 "LAYING" "tGravityAccMagSTD" -0.978920176216216
27 "SITTING" "tGravityAccMagSTD" -0.969526674714286
27 "STANDING" "tGravityAccMagSTD" -0.9663601145
27 "WALKING" "tGravityAccMagSTD" -0.407355787017544
27 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.121176277863636
27 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.37994878627451
28 "LAYING" "tGravityAccMagSTD" -0.9545740295
28 "SITTING" "tGravityAccMagSTD" -0.947782703333333
28 "STANDING" "tGravityAccMagSTD" -0.917658334177215
28 "WALKING" "tGravityAccMagSTD" -0.39269402
28 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.135465563932609
28 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.211928666470588
29 "LAYING" "tGravityAccMagSTD" -0.981572147681159
29 "SITTING" "tGravityAccMagSTD" -0.9692903165
29 "STANDING" "tGravityAccMagSTD" -0.981745712923077
29 "WALKING" "tGravityAccMagSTD" -0.262695063584906
29 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" 0.1344811501875
29 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.0414696051693878
30 "LAYING" "tGravityAccMagSTD" -0.960167907285714
30 "SITTING" "tGravityAccMagSTD" -0.942901466612903
30 "STANDING" "tGravityAccMagSTD" -0.916570441355932
30 "WALKING" "tGravityAccMagSTD" -0.359873411538462
30 "WALKING_DOWNSTAIRS" "tGravityAccMagSTD" -0.0135771208822581
30 "WALKING_UPSTAIRS" "tGravityAccMagSTD" -0.327410815861538
1 "LAYING" "tBodyAccJerkMagSTD" -0.9282456284
1 "SITTING" "tBodyAccJerkMagSTD" -0.984120024042553
1 "STANDING" "tBodyAccJerkMagSTD" -0.993096209433962
1 "WALKING" "tBodyAccJerkMagSTD" -0.0744717500625263
1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" -0.0257877197081633
1 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.478991622075472
2 "LAYING" "tBodyAccJerkMagSTD" -0.98551807625
2 "SITTING" "tBodyAccJerkMagSTD" -0.984475868043478
2 "STANDING" "tBodyAccJerkMagSTD" -0.976675280185185
2 "WALKING" "tBodyAccJerkMagSTD" -0.164150985127119
2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" 0.22961718512766
2 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.21738939458125
3 "LAYING" "tBodyAccJerkMagSTD" -0.976121297903226
3 "SITTING" "tBodyAccJerkMagSTD" -0.966550084230769
3 "STANDING" "tBodyAccJerkMagSTD" -0.948770043278689
3 "WALKING" "tBodyAccJerkMagSTD" -0.139916355325862
3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" -0.0926324494530612
3 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.439020591694915
4 "LAYING" "tBodyAccJerkMagSTD" -0.960786430740741
4 "SITTING" "tBodyAccJerkMagSTD" -0.9625491104
4 "STANDING" "tBodyAccJerkMagSTD" -0.958159482142857
4 "WALKING" "tBodyAccJerkMagSTD" -0.316918956
4 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" -0.216858921977778
4 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.437261477884615
5 "LAYING" "tBodyAccJerkMagSTD" -0.977477145384615
5 "SITTING" "tBodyAccJerkMagSTD" -0.965757731590909
5 "STANDING" "tBodyAccJerkMagSTD" -0.942962047678571
5 "WALKING" "tBodyAccJerkMagSTD" -0.282242276785714
5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" -0.0292570509829787
5 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.310186545957447
6 "LAYING" "tBodyAccJerkMagSTD" -0.950341934385965
6 "SITTING" "tBodyAccJerkMagSTD" -0.948181827818182
6 "STANDING" "tBodyAccJerkMagSTD" -0.956099145964912
6 "WALKING" "tBodyAccJerkMagSTD" -0.0706029648421053
6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagSTD" 0.209502174375
6 "WALKING_UPSTAIRS" "tBodyAccJerkMagSTD" -0.169970363039216
7 "LAYING" "tBodyAccJerkMagSTD" -0.967310932307692
7 "SITTING" "tBodyAccJerkMagSTD" -0.970243274166667
